InvoiceNo,InvoiceDate,CustomerID,Country,Quantity,UnitPrice
561037,7/24/2011 11:55,12472,Germany,472,2.1063
561038,7/24/2011 11:58,17114,United Kingdom,20,6.1577
561039,7/24/2011 12:02,16525,United Kingdom,598,2.43
561040,7/24/2011 12:05,12431,Australia,214,2.8785
561042,7/24/2011 12:18,16305,United Kingdom,256,1.6832
561043,7/24/2011 12:20,15708,United Kingdom,234,4.2236
561044,7/24/2011 12:26,13831,United Kingdom,122,4.525
561045,7/24/2011 12:29,17522,United Kingdom,183,1.32
561046,7/24/2011 12:33,16218,United Kingdom,340,1.4617
561047,7/24/2011 12:46,16948,United Kingdom,1368,0.5567
561048,7/24/2011 12:51,12939,United Kingdom,384,2.068
561049,7/24/2011 13:03,12864,United Kingdom,216,0.6567
561050,7/24/2011 13:06,16558,United Kingdom,466,2.2763
561051,7/24/2011 13:11,16684,United Kingdom,3312,3.5425
561052,7/24/2011 13:12,16684,United Kingdom,624,1.474
561053,7/24/2011 13:13,16684,United Kingdom,840,0.39
561054,7/24/2011 13:13,18229,United Kingdom,174,5.2054
561055,7/24/2011 13:14,16684,United Kingdom,480,0.42
561056,7/24/2011 13:17,13477,United Kingdom,120,2.2675
561057,7/24/2011 13:18,17935,United Kingdom,5,2.49
561058,7/24/2011 13:26,17724,United Kingdom,78,5.5636
561060,7/24/2011 13:30,17703,United Kingdom,178,1.4894
561062,7/24/2011 13:56,16668,United Kingdom,6,3.25
561063,7/24/2011 14:12,12763,Japan,120,1.45
561064,7/24/2011 14:16,18109,United Kingdom,17,7.7417
561065,7/24/2011 14:18,14180,United Kingdom,15,7.6333
561066,7/24/2011 14:21,16710,United Kingdom,296,1.3473
561067,7/24/2011 14:26,14397,United Kingdom,84,1.11
561068,7/24/2011 14:33,13116,United Kingdom,291,4.5217
561070,7/24/2011 15:23,16782,United Kingdom,57,2.6829
561071,7/24/2011 15:39,14057,United Kingdom,328,1.5812
561072,7/24/2011 15:39,14019,United Kingdom,233,2.046
561073,7/24/2011 15:46,13408,United Kingdom,589,2.2867
561074,7/24/2011 15:46,13037,United Kingdom,137,3.7473
561075,7/24/2011 15:51,16458,United Kingdom,116,1.7118
561076,7/24/2011 15:52,17696,United Kingdom,152,3.88
561077,7/24/2011 15:53,17649,United Kingdom,399,3.5812
561078,7/24/2011 16:05,16178,United Kingdom,94,3.1938
561079,7/24/2011 16:12,13956,United Kingdom,250,2.9516
561080,7/24/2011 16:13,(blank),United Kingdom,92,3.8171
561081,7/24/2011 16:15,13230,United Kingdom,108,2.9636
561082,7/24/2011 16:18,13230,United Kingdom,12,0.42
561084,7/25/2011 8:50,14948,United Kingdom,281,1.7376
561085,7/25/2011 9:26,14367,United Kingdom,551,1.9126
561086,7/25/2011 9:32,(blank),United Kingdom,-530,0
561087,7/25/2011 9:48,15144,United Kingdom,214,1.5021
561088,7/25/2011 9:50,15144,United Kingdom,30,2.08
561089,7/25/2011 9:50,17579,United Kingdom,39,3.1333
561090,7/25/2011 9:55,(blank),United Kingdom,24,8.3947
561091,7/25/2011 9:55,(blank),United Kingdom,70,8.0895
561092,7/25/2011 9:58,17054,United Kingdom,195,3.8295
561093,7/25/2011 10:01,12540,Spain,649,3.507
561094,7/25/2011 10:04,12474,Germany,410,2.2915
561095,7/25/2011 10:19,17040,United Kingdom,181,3.3007
561096,7/25/2011 10:28,16099,United Kingdom,156,1.8846
561097,7/25/2011 10:47,15981,United Kingdom,196,2.7954
561098,7/25/2011 10:56,14194,United Kingdom,193,3.9254
561099,7/25/2011 11:01,14100,United Kingdom,64,3.3885
561100,7/25/2011 11:01,15289,United Kingdom,435,1.0586
561101,7/25/2011 11:05,16013,United Kingdom,336,0.72
561102,7/25/2011 11:17,12412,Denmark,241,2.5482
561103,7/25/2011 11:23,(blank),United Kingdom,-32,0
561105,7/25/2011 11:36,15218,United Kingdom,195,2.8906
561106,7/25/2011 11:37,14246,United Kingdom,267,2.8288
561107,7/25/2011 11:42,(blank),United Kingdom,-5,0
561108,7/25/2011 11:43,(blank),United Kingdom,-7,0
561109,7/25/2011 11:43,15218,United Kingdom,212,4.7833
561110,7/25/2011 11:44,(blank),United Kingdom,-16,0
561111,7/25/2011 11:49,16422,United Kingdom,376,2.396
561112,7/25/2011 11:53,14606,United Kingdom,34,3.4007
561113,7/25/2011 12:09,17841,United Kingdom,836,1.6978
561114,7/25/2011 12:12,14775,United Kingdom,418,0.9005
561115,7/25/2011 12:12,17675,United Kingdom,113,5.4938
561116,7/25/2011 12:22,13520,Switzerland,411,4.9508
561118,7/25/2011 12:25,15781,United Kingdom,37,5.6833
561119,7/25/2011 12:34,17719,United Kingdom,71,4.7618
561120,7/25/2011 12:50,15835,United Kingdom,90,2.08
561125,7/25/2011 12:58,17364,United Kingdom,254,3.3777
561128,7/25/2011 12:59,16249,United Kingdom,197,3.5783
561132,7/25/2011 13:00,14344,United Kingdom,105,2.75
561147,7/25/2011 13:06,16841,United Kingdom,674,0.6308
561170,7/25/2011 13:16,16027,United Kingdom,195,5.11
561189,7/25/2011 13:28,16557,United Kingdom,13,9.975
561190,7/25/2011 13:37,17631,United Kingdom,93,2.0525
561191,7/25/2011 13:42,15129,United Kingdom,228,1.25
561192,7/25/2011 13:45,16033,United Kingdom,163,3.5747
561193,7/25/2011 13:46,13296,United Kingdom,78,2.408
561194,7/25/2011 13:54,13814,Germany,332,3.6368
561195,7/25/2011 13:57,14796,United Kingdom,572,1.7263
561196,7/25/2011 14:35,14342,United Kingdom,74,2.45
561197,7/25/2011 14:35,16364,United Kingdom,115,3.8641
561199,7/25/2011 14:45,14970,United Kingdom,50,6.75
561200,7/25/2011 15:01,13695,United Kingdom,49,4.588
561201,7/25/2011 15:08,14692,United Kingdom,36,3.9179
561202,7/25/2011 15:14,17705,United Kingdom,114,1.61
561203,7/25/2011 15:17,14232,United Kingdom,316,1.6425
561204,7/25/2011 15:22,12836,United Kingdom,155,5.2092
561205,7/25/2011 15:48,17693,United Kingdom,231,2.0825
561206,7/25/2011 16:18,13110,United Kingdom,67,6.1991
561207,7/25/2011 16:20,13110,United Kingdom,2,3.52
561208,7/25/2011 16:39,15372,United Kingdom,2924,0.8248
561209,7/25/2011 16:57,(blank),United Kingdom,661,5.1043
561214,7/25/2011 17:00,(blank),United Kingdom,379,5.6273
561216,7/25/2011 17:04,14606,United Kingdom,8,15
561217,7/25/2011 17:09,(blank),United Kingdom,382,5.7574
561218,7/25/2011 17:11,(blank),United Kingdom,308,5.6862
561219,7/26/2011 8:51,18180,United Kingdom,380,0.883
561220,7/26/2011 9:20,17734,United Kingdom,277,2.5317
561221,7/26/2011 9:23,15281,United Kingdom,110,4.4531
561222,7/26/2011 9:27,13588,United Kingdom,646,1.0634
561223,7/26/2011 9:51,15358,United Kingdom,141,2.2893
561224,7/26/2011 9:55,13629,United Kingdom,500,1.79
561226,7/26/2011 10:13,15618,United Kingdom,100,3.4068
561228,7/26/2011 10:16,12431,Australia,72,1.65
561231,7/26/2011 10:20,15855,United Kingdom,151,2.0405
561236,7/26/2011 10:27,15159,United Kingdom,810,2.184
561241,7/26/2011 11:00,13930,United Kingdom,210,1.095
561242,7/26/2011 11:05,16258,United Kingdom,1323,2.6078
561243,7/26/2011 11:24,(blank),United Kingdom,19,1.834
561244,7/26/2011 11:24,13865,United Kingdom,54,2.2567
561245,7/26/2011 11:27,(blank),United Kingdom,4,5.7767
561246,7/26/2011 11:38,16951,United Kingdom,240,1.1913
561247,7/26/2011 11:38,16592,United Kingdom,581,1.3633
561248,7/26/2011 11:39,16592,United Kingdom,48,0.52
561249,7/26/2011 11:51,(blank),United Kingdom,-4,0
561250,7/26/2011 11:51,(blank),United Kingdom,-2,0
561251,7/26/2011 11:51,(blank),United Kingdom,-8,0
561252,7/26/2011 11:52,(blank),United Kingdom,-5,0
561253,7/26/2011 11:52,(blank),United Kingdom,-10,0
561254,7/26/2011 11:52,(blank),United Kingdom,-11,0
561255,7/26/2011 11:52,(blank),United Kingdom,-3,0
561256,7/26/2011 11:53,(blank),United Kingdom,-7,0
561257,7/26/2011 12:00,14911,EIRE,252,8.9529
561258,7/26/2011 12:03,15513,United Kingdom,861,3.5779
561259,7/26/2011 12:04,12584,Italy,22,8.1333
561271,7/26/2011 12:18,(blank),United Kingdom,170,0
561280,7/26/2011 12:24,18211,United Kingdom,96,1.6357
561282,7/26/2011 12:24,(blank),United Kingdom,13,0
561284,7/26/2011 12:24,16818,United Kingdom,68,1.5967
561288,7/26/2011 12:26,13379,United Kingdom,166,1.1892
561295,7/26/2011 12:28,15311,United Kingdom,1057,2.5057
561314,7/26/2011 12:36,16266,United Kingdom,114,2.975
561320,7/26/2011 12:57,16942,United Kingdom,103,2.3371
561321,7/26/2011 12:59,13668,United Kingdom,56,4.3112
561322,7/26/2011 13:03,15203,United Kingdom,426,1.0512
561323,7/26/2011 13:03,(blank),United Kingdom,11,0
561324,7/26/2011 13:45,14414,United Kingdom,468,0.8133
561325,7/26/2011 13:46,17596,United Kingdom,770,1.5776
561326,7/26/2011 13:50,(blank),United Kingdom,-227,0
561327,7/26/2011 13:54,(blank),United Kingdom,36,0
561329,7/26/2011 13:57,15044,United Kingdom,48,4.6994
561330,7/26/2011 14:03,16019,United Kingdom,309,2.9407
561331,7/26/2011 14:24,16809,United Kingdom,95,1.6335
561332,7/26/2011 14:25,13492,Switzerland,142,5.7536
561333,7/26/2011 14:27,(blank),United Kingdom,1,12.75
561334,7/26/2011 14:27,15440,United Kingdom,47,2.5175
561352,7/26/2011 14:41,18094,United Kingdom,206,2.3662
561353,7/26/2011 14:42,18094,United Kingdom,84,2.11
561354,7/26/2011 14:50,(blank),United Kingdom,-8,0
561355,7/26/2011 14:51,13090,United Kingdom,216,5.7533
561356,7/26/2011 14:56,14273,United Kingdom,87,3.37
561359,7/26/2011 15:29,17160,United Kingdom,554,1.6203
561360,7/26/2011 15:37,16133,United Kingdom,260,2.2244
561361,7/26/2011 15:40,(blank),United Kingdom,100,0
561362,7/26/2011 15:41,(blank),United Kingdom,-11,0
561363,7/26/2011 15:42,17238,United Kingdom,124,2.02
561364,7/26/2011 15:42,(blank),United Kingdom,-4,0
561365,7/26/2011 15:44,(blank),United Kingdom,10,0
561366,7/26/2011 15:45,15152,United Kingdom,166,3.131
561367,7/26/2011 15:46,(blank),United Kingdom,334,5.3184
561368,7/26/2011 16:00,14866,United Kingdom,1,36.5
561369,7/26/2011 16:21,(blank),United Kingdom,231,3.8052
561369,7/26/2011 16:22,(blank),United Kingdom,200,6.2502
561371,7/26/2011 16:25,(blank),United Kingdom,282,4.6007
561372,7/26/2011 16:27,(blank),United Kingdom,1,13.31
561378,7/26/2011 16:55,17861,United Kingdom,106,1.68
561381,7/26/2011 17:14,17920,United Kingdom,22,5.1467
561382,7/26/2011 17:27,16750,United Kingdom,75,3.1966
561383,7/27/2011 8:35,13730,United Kingdom,249,3.299
561384,7/27/2011 9:01,13194,United Kingdom,26,2.65
561385,7/27/2011 9:13,15660,United Kingdom,136,1.134
561386,7/27/2011 9:14,15660,United Kingdom,12,0.83
561387,7/27/2011 9:22,13824,United Kingdom,142,1.434
561388,7/27/2011 9:32,12753,Japan,2208,1.9119
561389,7/27/2011 9:37,12971,United Kingdom,128,3.2243
561390,7/27/2011 9:52,17068,United Kingdom,125,1.9192
561391,7/27/2011 9:59,16628,United Kingdom,234,2.2792
561392,7/27/2011 10:09,(blank),United Kingdom,15,0
561393,7/27/2011 10:10,18241,United Kingdom,108,2.66
561394,7/27/2011 10:10,17315,United Kingdom,48,3.3929
561395,7/27/2011 10:29,13999,United Kingdom,166,2.4343
561396,7/27/2011 10:40,13458,United Kingdom,512,2.869
561397,7/27/2011 10:41,16532,United Kingdom,1056,2.65
561398,7/27/2011 10:52,16767,United Kingdom,502,1.4417
561399,7/27/2011 10:53,15125,United Kingdom,543,1.9327
561430,7/27/2011 11:29,15172,United Kingdom,358,1.4104
561453,7/27/2011 11:47,13183,United Kingdom,192,1.8038
561455,7/27/2011 11:58,15095,United Kingdom,212,1.8175
561462,7/27/2011 12:19,14088,United Kingdom,70,5.1833
561463,7/27/2011 12:38,14527,United Kingdom,46,6.1829
561465,7/27/2011 12:45,16447,United Kingdom,223,2.9544
561466,7/27/2011 12:50,17243,United Kingdom,60,4.1773
561467,7/27/2011 12:58,14040,United Kingdom,93,2.8786
561468,7/27/2011 13:00,12709,Germany,227,3.5556
561470,7/27/2011 13:14,12523,France,148,3.9031
561471,7/27/2011 13:14,14911,EIRE,602,1.741
561472,7/27/2011 13:15,14911,EIRE,55,3.2
561473,7/27/2011 13:17,15078,United Kingdom,264,2.1556
561474,7/27/2011 13:18,14680,United Kingdom,1501,1.8682
561475,7/27/2011 13:29,(blank),United Kingdom,-3,0
561476,7/27/2011 13:29,(blank),United Kingdom,-36,0
561477,7/27/2011 13:30,(blank),United Kingdom,20,0
561478,7/27/2011 13:32,(blank),United Kingdom,-2,0
561479,7/27/2011 13:32,(blank),United Kingdom,-1,0
561480,7/27/2011 13:32,(blank),United Kingdom,-12,0
561481,7/27/2011 13:38,(blank),United Kingdom,-27,0
561482,7/27/2011 13:39,(blank),United Kingdom,-2,0
561483,7/27/2011 13:40,(blank),United Kingdom,4,0
561484,7/27/2011 13:41,(blank),United Kingdom,-39,0
561485,7/27/2011 13:42,17841,United Kingdom,142,2.369
561486,7/27/2011 13:48,(blank),United Kingdom,-2,0
561487,7/27/2011 13:51,(blank),United Kingdom,-1,0
561488,7/27/2011 13:51,16609,United Kingdom,182,3.1791
561489,7/27/2011 13:52,(blank),United Kingdom,-2,0
561490,7/27/2011 13:54,(blank),United Kingdom,3,0
561491,7/27/2011 13:56,(blank),United Kingdom,-2,0
561492,7/27/2011 13:57,(blank),United Kingdom,-1,0
561493,7/27/2011 13:59,(blank),United Kingdom,-11,0
561494,7/27/2011 14:04,(blank),United Kingdom,-23,0
561495,7/27/2011 14:06,(blank),United Kingdom,36,0
561496,7/27/2011 14:08,(blank),United Kingdom,-10,0
561497,7/27/2011 14:09,(blank),United Kingdom,38,0
561498,7/27/2011 14:10,(blank),United Kingdom,-14,0
561499,7/27/2011 14:11,(blank),United Kingdom,52,0
561500,7/27/2011 14:12,(blank),United Kingdom,-1,0
561501,7/27/2011 14:13,(blank),United Kingdom,-1,0
561502,7/27/2011 14:14,14305,United Kingdom,581,2.5379
561503,7/27/2011 14:14,(blank),United Kingdom,-4,0
561504,7/27/2011 14:15,(blank),United Kingdom,-7,0
561505,7/27/2011 14:16,(blank),United Kingdom,-12,0
561506,7/27/2011 14:18,(blank),United Kingdom,-1,0
561507,7/27/2011 14:21,12397,Belgium,704,3.5356
561508,7/27/2011 14:23,16696,United Kingdom,20,4.95
561509,7/27/2011 14:28,(blank),United Kingdom,5,2.7833
561511,7/27/2011 15:02,15624,United Kingdom,215,2.5277
561512,7/27/2011 15:09,14534,United Kingdom,143,2.8933
561513,7/27/2011 15:12,(blank),United Kingdom,298,4.3898
561514,7/27/2011 15:14,14331,United Kingdom,236,2.6996
561515,7/27/2011 15:16,(blank),United Kingdom,434,4.7718
561516,7/27/2011 15:16,(blank),United Kingdom,1,3.95
561517,7/27/2011 15:17,18226,United Kingdom,356,1.74
561518,7/27/2011 15:20,15261,United Kingdom,270,1.1995
561519,7/27/2011 17:01,17870,United Kingdom,89,1.6349
561520,7/27/2011 17:03,17870,United Kingdom,32,1.6345
561521,7/27/2011 17:06,17870,United Kingdom,17,3.65
561522,7/27/2011 17:08,17870,United Kingdom,3,5.15
561523,7/27/2011 17:38,(blank),United Kingdom,-45,0
561524,7/27/2011 17:39,(blank),United Kingdom,-2,0
561525,7/27/2011 17:40,(blank),United Kingdom,-1,0
561526,7/27/2011 17:40,(blank),United Kingdom,-2,0
561527,7/27/2011 17:40,(blank),United Kingdom,-5,0
561528,7/28/2011 8:55,13098,United Kingdom,259,4.0282
561529,7/28/2011 9:19,13013,United Kingdom,122,2.5946
561530,7/28/2011 9:21,16174,United Kingdom,216,5.995
561531,7/28/2011 9:27,14364,United Kingdom,319,2.1973
561532,7/28/2011 9:30,15061,United Kingdom,480,1.6425
561533,7/28/2011 9:32,16672,United Kingdom,186,4.02
561534,7/28/2011 9:45,14307,United Kingdom,532,2.5981
561535,7/28/2011 9:48,15116,United Kingdom,108,3.4725
561536,7/28/2011 9:58,(blank),United Kingdom,-2,0
561537,7/28/2011 9:58,13870,United Kingdom,175,4.7153
561538,7/28/2011 9:58,(blank),United Kingdom,-1,0
561539,7/28/2011 10:08,(blank),United Kingdom,-1,0
561540,7/28/2011 10:08,(blank),United Kingdom,-1,0
561541,7/28/2011 10:09,(blank),United Kingdom,-1,0
561542,7/28/2011 10:09,15105,United Kingdom,274,2.2353
561543,7/28/2011 10:10,(blank),United Kingdom,-1,0
561544,7/28/2011 10:14,16170,United Kingdom,542,1.09
561553,7/28/2011 10:20,(blank),United Kingdom,-29,0
561555,7/28/2011 10:21,(blank),United Kingdom,-11,0
561557,7/28/2011 10:21,(blank),United Kingdom,-31,0
561565,7/28/2011 10:23,(blank),United Kingdom,18,0
561570,7/28/2011 10:24,14289,United Kingdom,26,5.87
561583,7/28/2011 10:33,13813,Germany,177,4.3094
561584,7/28/2011 10:38,13534,United Kingdom,161,3
561585,7/28/2011 10:46,13728,United Kingdom,99,3.9944
561592,7/28/2011 11:18,14560,United Kingdom,8,9.225
561593,7/28/2011 11:20,16003,United Kingdom,14,3.7575
561595,7/28/2011 11:22,12853,United Kingdom,436,3.4307
561597,7/28/2011 11:26,12853,United Kingdom,32,5.35
561599,7/28/2011 11:29,12853,United Kingdom,6,7.95
561600,7/28/2011 11:29,15861,United Kingdom,315,1.6321
561601,7/28/2011 11:35,18151,United Kingdom,244,1.9929
561602,7/28/2011 12:05,16951,United Kingdom,12,1.25
561603,7/28/2011 12:06,14855,United Kingdom,129,4.1333
561605,7/28/2011 12:09,13925,United Kingdom,212,4.642
561607,7/28/2011 12:15,17389,United Kingdom,66,7.9714
561609,7/28/2011 12:24,(blank),United Kingdom,-1,0
561610,7/28/2011 12:28,16076,United Kingdom,309,1.9452
561611,7/28/2011 12:29,17975,United Kingdom,89,2.4895
561614,7/28/2011 12:50,13871,United Kingdom,286,4.463
561615,7/28/2011 12:57,13319,United Kingdom,170,3.2543
561616,7/28/2011 13:02,15023,United Kingdom,136,2.941
561617,7/28/2011 13:05,18237,United Kingdom,166,3.7811
561618,7/28/2011 13:28,18172,United Kingdom,164,2.8491
561624,7/28/2011 13:54,16969,United Kingdom,352,0.546
561625,7/28/2011 14:03,16843,United Kingdom,1704,1.0492
561626,7/28/2011 14:03,14898,United Kingdom,443,2.4419
561627,7/28/2011 14:08,12453,Austria,473,2.3933
561629,7/28/2011 14:13,12748,United Kingdom,12,0.14
561630,7/28/2011 14:16,14527,United Kingdom,5,6.125
561631,7/28/2011 14:27,14911,EIRE,363,4.7203
561632,7/28/2011 14:30,15639,United Kingdom,323,4.3084
561633,7/28/2011 14:33,17949,United Kingdom,2565,4.4
561634,7/28/2011 14:34,16912,United Kingdom,44,2.675
561635,7/28/2011 14:35,16912,United Kingdom,68,5.622
561636,7/28/2011 14:36,12910,United Kingdom,176,2.4
561637,7/28/2011 14:45,17949,United Kingdom,168,2.55
561638,7/28/2011 14:54,15118,United Kingdom,1440,0.17
561639,7/28/2011 14:58,(blank),United Kingdom,-346,0
561640,7/28/2011 14:58,(blank),United Kingdom,-125,0
561641,7/28/2011 15:03,15939,United Kingdom,170,1.135
561642,7/28/2011 15:04,17965,United Kingdom,326,2.8387
561643,7/28/2011 15:04,15939,United Kingdom,96,1.45
561644,7/28/2011 15:15,16029,United Kingdom,264,2.8075
561645,7/28/2011 15:16,14911,EIRE,2270,3.2648
561646,7/28/2011 15:19,16029,United Kingdom,248,2.22
561647,7/28/2011 15:20,13340,United Kingdom,1764,2.2907
561648,7/28/2011 15:21,15746,United Kingdom,178,1.4836
561650,7/28/2011 15:31,15329,United Kingdom,274,2.4058
561651,7/28/2011 15:36,(blank),United Kingdom,407,5.4327
561652,7/28/2011 15:50,(blank),United Kingdom,2,0
561653,7/28/2011 15:55,14002,United Kingdom,818,0.4821
561654,7/28/2011 15:58,14973,United Kingdom,255,2.5485
561655,7/28/2011 16:00,18102,United Kingdom,1828,3.7743
561656,7/28/2011 16:03,17071,United Kingdom,116,4.4535
561657,7/28/2011 16:04,17071,United Kingdom,4,6.95
561658,7/28/2011 16:06,12743,Unspecified,205,3.4104
561659,7/28/2011 16:11,17450,United Kingdom,1180,2.5033
561660,7/28/2011 16:18,(blank),United Kingdom,1,0
561661,7/28/2011 16:21,12743,Unspecified,114,2.4335
561662,7/28/2011 16:28,12407,Belgium,296,5.68
561663,7/28/2011 16:40,(blank),United Kingdom,-108,0
561664,7/28/2011 16:53,15189,United Kingdom,264,2.755
561665,7/28/2011 16:55,(blank),United Kingdom,142,0
561666,7/28/2011 16:59,(blank),United Kingdom,30,0
561667,7/28/2011 17:00,(blank),EIRE,166,6.8525
561668,7/28/2011 17:03,(blank),United Kingdom,-2,0
561669,7/28/2011 17:09,12507,Spain,675,5.675
561670,7/28/2011 17:15,17373,United Kingdom,111,1.6091
561671,7/28/2011 17:17,12830,United Kingdom,2064,1.123
561672,7/28/2011 17:18,12830,United Kingdom,576,1.02
561673,7/28/2011 17:20,(blank),United Kingdom,107,0
561674,7/28/2011 17:20,(blank),United Kingdom,1,0
561675,7/28/2011 17:33,17483,United Kingdom,48,2.9733
561676,7/28/2011 17:53,13468,United Kingdom,52,5.54
561677,7/28/2011 18:23,15311,United Kingdom,60,1.5414
561678,7/28/2011 18:33,17931,United Kingdom,85,2.4007
561679,7/28/2011 18:56,15245,United Kingdom,550,1.7542
561680,7/28/2011 19:13,18268,United Kingdom,2,12.75
561683,7/28/2011 19:34,15518,United Kingdom,1,1.95
561685,7/28/2011 19:46,14315,United Kingdom,210,2.0242
561686,7/29/2011 8:29,13148,United Kingdom,257,3.9566
561687,7/29/2011 8:30,13148,United Kingdom,3,4.95
561688,7/29/2011 8:48,14407,United Kingdom,196,4.3256
561689,7/29/2011 9:01,15942,United Kingdom,232,2.6579
561690,7/29/2011 9:11,13875,United Kingdom,251,1.5383
561691,7/29/2011 9:17,(blank),United Kingdom,23,0.812
561692,7/29/2011 9:48,14143,United Kingdom,30,5.4857
561693,7/29/2011 9:48,15120,United Kingdom,296,4.9195
561694,7/29/2011 9:57,16147,United Kingdom,246,3.9105
561695,7/29/2011 10:00,14005,United Kingdom,354,1.7625
561696,7/29/2011 10:06,13277,United Kingdom,46,1.65
